Interval,GMTIntervalEnd,STLF,MTLF,Actual Load,STWF,MTWF,Actual Wind, STSF, MTSF, Actual Solar
05/31/2023 23:45:00,06/01/2023 04:45:00,,,,,,,,,
05/31/2023 23:40:00,06/01/2023 04:40:00,,,,,,,,,
05/31/2023 23:35:00,06/01/2023 04:35:00,,,,,,,,,
05/31/2023 23:30:00,06/01/2023 04:30:00,,,,,,,,,
05/31/2023 23:25:00,06/01/2023 04:25:00,,,,,,,,,
05/31/2023 23:20:00,06/01/2023 04:20:00,,,,,,,,,
05/31/2023 23:15:00,06/01/2023 04:15:00,,,,,,,,,
05/31/2023 23:10:00,06/01/2023 04:10:00,,,,,,,,,
05/31/2023 23:05:00,06/01/2023 04:05:00,,,,,,,,,
05/31/2023 23:00:00,06/01/2023 04:00:00,,32521.019,,,13771.900,,,0.000,
05/31/2023 22:55:00,06/01/2023 03:55:00,,,,,,,,,
05/31/2023 22:50:00,06/01/2023 03:50:00,,,,,,,,,
05/31/2023 22:45:00,06/01/2023 03:45:00,,,,,,,,,
05/31/2023 22:40:00,06/01/2023 03:40:00,,,,,,,,,
05/31/2023 22:35:00,06/01/2023 03:35:00,,,,,,,,,
05/31/2023 22:30:00,06/01/2023 03:30:00,,,,,,,,,
05/31/2023 22:25:00,06/01/2023 03:25:00,,,,,,,,,
05/31/2023 22:20:00,06/01/2023 03:20:00,,,,,,,,,
05/31/2023 22:15:00,06/01/2023 03:15:00,,,,,,,,,
05/31/2023 22:10:00,06/01/2023 03:10:00,,,,,,,,,
05/31/2023 22:05:00,06/01/2023 03:05:00,,,,,,,,,
05/31/2023 22:00:00,06/01/2023 03:00:00,,34661.014,,,12609.260,,,0.000,
05/31/2023 21:55:00,06/01/2023 02:55:00,,,,,,,,,
05/31/2023 21:50:00,06/01/2023 02:50:00,,,,,,,,,
05/31/2023 21:45:00,06/01/2023 02:45:00,,,,,,,,,
05/31/2023 21:40:00,06/01/2023 02:40:00,,,,,,,,,
05/31/2023 21:35:00,06/01/2023 02:35:00,,,,,,,,,
05/31/2023 21:30:00,06/01/2023 02:30:00,,,,,,,,,
05/31/2023 21:25:00,06/01/2023 02:25:00,,,,,,,,,
05/31/2023 21:20:00,06/01/2023 02:20:00,,,,,,,,,
05/31/2023 21:15:00,06/01/2023 02:15:00,,,,,,,,,
05/31/2023 21:10:00,06/01/2023 02:10:00,,,,,,,,,
05/31/2023 21:05:00,06/01/2023 02:05:00,,,,,,,,,
05/31/2023 21:00:00,06/01/2023 02:00:00,,36059.300,,,11329.990,,,17.450,
05/31/2023 20:55:00,06/01/2023 01:55:00,,,,,,,,,
05/31/2023 20:50:00,06/01/2023 01:50:00,,,,,,,,,
05/31/2023 20:45:00,06/01/2023 01:45:00,35444.207,,,,,,,,
05/31/2023 20:40:00,06/01/2023 01:40:00,35509.454,,,,,,,,
05/31/2023 20:35:00,06/01/2023 01:35:00,35611.741,,,,,,,,
05/31/2023 20:30:00,06/01/2023 01:30:00,35715.286,,,,,,,,
05/31/2023 20:25:00,06/01/2023 01:25:00,35821.099,,,,,,,,
05/31/2023 20:20:00,06/01/2023 01:20:00,35924.010,,,,,,,,
05/31/2023 20:15:00,06/01/2023 01:15:00,36029.366,,,,,,,,
05/31/2023 20:10:00,06/01/2023 01:10:00,36168.479,,,,,,,,
05/31/2023 20:05:00,06/01/2023 01:05:00,36338.874,,,,,,,,
05/31/2023 20:00:00,06/01/2023 01:00:00,36497.231,37415.688,,,10601.560,,,80.380,
05/31/2023 19:55:00,06/01/2023 00:55:00,36657.590,,,,,,,,
05/31/2023 19:50:00,06/01/2023 00:50:00,36796.833,,,,,,,,
05/31/2023 19:45:00,06/01/2023 00:45:00,36910.215,,,,,,,,
05/31/2023 19:40:00,06/01/2023 00:40:00,37031.237,,,,,,,,
05/31/2023 19:35:00,06/01/2023 00:35:00,37180.937,,,,,,,,
05/31/2023 19:30:00,06/01/2023 00:30:00,37329.745,,,,,,,,
05/31/2023 19:25:00,06/01/2023 00:25:00,37484.020,,,,,,,,
05/31/2023 19:20:00,06/01/2023 00:20:00,37624.472,,,,,,,,
05/31/2023 19:15:00,06/01/2023 00:15:00,37774.299,,,,,,,,
05/31/2023 19:10:00,06/01/2023 00:10:00,37875.007,,,,,,,,
05/31/2023 19:05:00,06/01/2023 00:05:00,37998.613,,,,,,,,
05/31/2023 19:00:00,06/01/2023 00:00:00,38114.451,38838.623,,,10538.660,,,131.110,
05/31/2023 18:55:00,05/31/2023 23:55:00,38229.867,,,,,,,,
05/31/2023 18:50:00,05/31/2023 23:50:00,38301.435,,,,,,,,
05/31/2023 18:45:00,05/31/2023 23:45:00,38396.854,,,,,,,,
05/31/2023 18:40:00,05/31/2023 23:40:00,38515.366,,,,,,,,
05/31/2023 18:35:00,05/31/2023 23:35:00,38613.765,,,,,,,,
05/31/2023 18:30:00,05/31/2023 23:30:00,38691.547,,,,,,,,
05/31/2023 18:25:00,05/31/2023 23:25:00,38777.155,,,,,,,,
05/31/2023 18:20:00,05/31/2023 23:20:00,38881.319,,,,,,,,
05/31/2023 18:15:00,05/31/2023 23:15:00,38963.810,,,,,,,,
05/31/2023 18:10:00,05/31/2023 23:10:00,39040.238,,,,,,,,
05/31/2023 18:05:00,05/31/2023 23:05:00,39133.721,,,,,,,,
05/31/2023 18:00:00,05/31/2023 23:00:00,39223.467,39605.670,,,10701.690,,,149.620,
05/31/2023 17:55:00,05/31/2023 22:55:00,39305.062,,,,,,,,
05/31/2023 17:50:00,05/31/2023 22:50:00,39372.137,,,,,,,,
05/31/2023 17:45:00,05/31/2023 22:45:00,39424.334,,,,,,,,
05/31/2023 17:40:00,05/31/2023 22:40:00,39469.787,,,,,,,,
05/31/2023 17:35:00,05/31/2023 22:35:00,39516.727,,,,,,,,
05/31/2023 17:30:00,05/31/2023 22:30:00,39555.778,,,,,,,,
05/31/2023 17:25:00,05/31/2023 22:25:00,39584.586,,,,,,,,
05/31/2023 17:20:00,05/31/2023 22:20:00,39611.383,,,,,,,,
05/31/2023 17:15:00,05/31/2023 22:15:00,39643.710,,,,,,,,
05/31/2023 17:10:00,05/31/2023 22:10:00,39709.696,,,,,,,,
05/31/2023 17:05:00,05/31/2023 22:05:00,39803.227,,,,,,,,
05/31/2023 17:00:00,05/31/2023 22:00:00,39960.125,39809.100,,,10701.910,,,171.470,
05/31/2023 16:55:00,05/31/2023 21:55:00,39972.390,,,,,,,,
05/31/2023 16:50:00,05/31/2023 21:50:00,39947.955,,,,,,,,
05/31/2023 16:45:00,05/31/2023 21:45:00,39968.066,,40024.490,,,,,,
05/31/2023 16:40:00,05/31/2023 21:40:00,40067.584,,39924.866,10926.930,,11379.100,128.620,,95.300
05/31/2023 16:35:00,05/31/2023 21:35:00,40051.719,,39881.789,10875.200,,11086.748,131.750,,138.100
05/31/2023 16:30:00,05/31/2023 21:30:00,39992.310,,40031.341,10717.060,,10946.514,132.680,,141.914
05/31/2023 16:25:00,05/31/2023 21:25:00,40034.006,,40013.196,10663.850,,10928.584,136.660,,107.726
05/31/2023 16:20:00,05/31/2023 21:20:00,40006.664,,39973.623,10588.540,,10896.880,146.040,,162.400
05/31/2023 16:15:00,05/31/2023 21:15:00,39952.570,,40008.087,10547.620,,10718.193,158.720,,169.300
05/31/2023 16:10:00,05/31/2023 21:10:00,39827.433,,39952.257,10483.620,,10666.846,171.760,,161.900
05/31/2023 16:05:00,05/31/2023 21:05:00,39777.207,,39905.884,10471.040,,10550.515,183.740,,103.700
05/31/2023 16:00:00,05/31/2023 21:00:00,39740.171,39293.306,39804.526,10418.770,10033.390,10537.433,193.760,196.500,51.669
05/31/2023 15:55:00,05/31/2023 20:55:00,39748.639,,39693.963,10258.450,,10442.334,206.540,,40.514
05/31/2023 15:50:00,05/31/2023 20:50:00,39673.365,,39649.112,10233.460,,10423.281,210.170,,41.614
05/31/2023 15:45:00,05/31/2023 20:45:00,39618.614,,39675.029,10031.710,,10368.948,210.420,,50.414
05/31/2023 15:40:00,05/31/2023 20:40:00,39533.100,,39572.667,9930.840,,10200.324,211.650,,71.700
05/31/2023 15:35:00,05/31/2023 20:35:00,39486.354,,39528.988,9891.110,,10152.824,210.090,,121.300
05/31/2023 15:30:00,05/31/2023 20:30:00,39451.192,,39430.394,9882.630,,9959.596,209.150,,219.500
05/31/2023 15:25:00,05/31/2023 20:25:00,39439.795,,39376.344,9733.840,,9856.886,207.500,,229.800
05/31/2023 15:20:00,05/31/2023 20:20:00,39383.482,,39286.318,9712.340,,9805.447,201.350,,214.500
05/31/2023 15:15:00,05/31/2023 20:15:00,39259.049,,39158.811,9758.460,,9815.985,200.990,,189.100
05/31/2023 15:10:00,05/31/2023 20:10:00,39121.668,,39135.696,9765.050,,9708.483,200.200,,241.000
05/31/2023 15:05:00,05/31/2023 20:05:00,39043.922,,39087.837,9675.820,,9678.603,200.880,,233.400
05/31/2023 15:00:00,05/31/2023 20:00:00,38971.075,38762.730,39010.497,9462.720,8421.140,9743.051,203.490,204.970,249.400
05/31/2023 14:55:00,05/31/2023 19:55:00,38868.634,,38942.918,9344.980,,9651.137,201.830,,237.800
05/31/2023 14:50:00,05/31/2023 19:50:00,38809.256,,38853.116,9228.910,,9624.731,198.650,,204.500
05/31/2023 14:45:00,05/31/2023 19:45:00,38737.472,,38734.311,9065.310,,9424.016,197.200,,155.500
05/31/2023 14:40:00,05/31/2023 19:40:00,38670.734,,38642.740,9058.710,,9303.420,195.890,,198.900
05/31/2023 14:35:00,05/31/2023 19:35:00,38592.962,,38548.006,8858.120,,9162.014,198.030,,163.100
05/31/2023 14:30:00,05/31/2023 19:30:00,38498.807,,38533.995,8817.140,,8991.912,203.360,,180.800
05/31/2023 14:25:00,05/31/2023 19:25:00,38392.596,,38430.162,8640.750,,8967.865,207.090,,220.800
05/31/2023 14:20:00,05/31/2023 19:20:00,38269.136,,38356.030,8441.140,,8700.932,210.170,,176.100
05/31/2023 14:15:00,05/31/2023 19:15:00,38170.070,,38261.475,8247.280,,8653.276,210.580,,149.900
05/31/2023 14:10:00,05/31/2023 19:10:00,38077.189,,38120.737,8064.190,,8503.028,210.730,,162.000
05/31/2023 14:05:00,05/31/2023 19:05:00,37917.983,,38021.259,7927.990,,8296.817,205.330,,158.700
05/31/2023 14:00:00,05/31/2023 19:00:00,37828.845,37815.483,37921.119,7853.370,7315.870,8100.891,198.470,162.890,215.500
05/31/2023 13:55:00,05/31/2023 18:55:00,37772.293,,37811.314,7671.000,,7898.161,197.210,,201.600
05/31/2023 13:50:00,05/31/2023 18:50:00,37680.367,,37688.881,7618.580,,7749.950,200.550,,211.500
05/31/2023 13:45:00,05/31/2023 18:45:00,37672.881,,37642.048,7535.290,,7722.924,196.990,,219.000
05/31/2023 13:40:00,05/31/2023 18:40:00,37566.802,,37552.843,7372.430,,7509.911,191.520,,178.100
05/31/2023 13:35:00,05/31/2023 18:35:00,37483.315,,37455.753,7256.420,,7435.403,186.090,,144.600
05/31/2023 13:30:00,05/31/2023 18:30:00,37358.621,,37355.897,7160.910,,7366.345,178.260,,152.200
05/31/2023 13:25:00,05/31/2023 18:25:00,37267.432,,37246.152,7058.950,,7204.329,173.510,,193.900
05/31/2023 13:20:00,05/31/2023 18:20:00,37210.010,,37160.650,6903.460,,7058.784,167.380,,198.600
05/31/2023 13:15:00,05/31/2023 18:15:00,37064.230,,36990.428,6775.550,,6969.185,161.010,,215.000
05/31/2023 13:10:00,05/31/2023 18:10:00,37024.081,,36928.061,6696.920,,6843.752,154.780,,230.200
05/31/2023 13:05:00,05/31/2023 18:05:00,36942.160,,36794.264,6714.360,,6680.298,153.560,,203.700
05/31/2023 13:00:00,05/31/2023 18:00:00,36842.756,36375.594,36710.237,6747.660,6659.490,6554.960,154.230,147.670,213.200
05/31/2023 12:55:00,05/31/2023 17:55:00,36727.807,,36646.959,6669.520,,6494.026,149.160,,191.100
05/31/2023 12:50:00,05/31/2023 17:50:00,36631.520,,36583.979,6508.220,,6492.692,144.220,,123.000
05/31/2023 12:45:00,05/31/2023 17:45:00,36496.906,,36483.184,6510.250,,6537.809,144.820,,105.600
05/31/2023 12:40:00,05/31/2023 17:40:00,36432.733,,36309.550,6484.370,,6485.358,144.310,,160.600
05/31/2023 12:35:00,05/31/2023 17:35:00,36336.159,,36220.448,6504.800,,6381.170,143.110,,172.500
05/31/2023 12:30:00,05/31/2023 17:30:00,36135.133,,36148.080,6415.750,,6331.684,143.060,,109.800
05/31/2023 12:25:00,05/31/2023 17:25:00,36022.578,,36050.408,6377.810,,6312.490,137.890,,106.800
05/31/2023 12:20:00,05/31/2023 17:20:00,35918.995,,35893.257,6368.860,,6343.478,136.010,,112.500
05/31/2023 12:15:00,05/31/2023 17:15:00,35873.177,,35792.015,6325.950,,6258.996,133.350,,98.200
05/31/2023 12:10:00,05/31/2023 17:10:00,35740.503,,35575.855,6218.070,,6203.625,130.770,,148.200
05/31/2023 12:05:00,05/31/2023 17:05:00,35556.635,,35523.283,6190.190,,6343.930,128.490,,110.400
05/31/2023 12:00:00,05/31/2023 17:00:00,35473.389,34797.974,35476.050,6287.070,6213.560,6299.844,125.510,160.910,108.600
05/31/2023 11:55:00,05/31/2023 16:55:00,35396.553,,35331.378,6227.570,,6243.569,133.970,,101.600
05/31/2023 11:50:00,05/31/2023 16:50:00,35243.965,,35214.253,6283.790,,6278.894,130.690,,87.300
05/31/2023 11:45:00,05/31/2023 16:45:00,35072.225,,35112.014,6270.840,,6264.551,133.060,,101.200
05/31/2023 11:40:00,05/31/2023 16:40:00,35036.466,,34967.277,6314.220,,6230.096,134.640,,107.600
05/31/2023 11:35:00,05/31/2023 16:35:00,34901.661,,34747.062,6349.180,,6187.900,136.660,,100.700
05/31/2023 11:30:00,05/31/2023 16:30:00,34740.241,,34658.903,6271.840,,6169.862,138.840,,102.300
05/31/2023 11:25:00,05/31/2023 16:25:00,34617.923,,34607.887,6199.150,,6215.864,141.260,,104.400
05/31/2023 11:20:00,05/31/2023 16:20:00,34471.058,,34463.474,6187.330,,6244.517,142.650,,89.200
05/31/2023 11:15:00,05/31/2023 16:15:00,34392.418,,34340.887,6103.910,,6186.689,143.050,,98.700
05/31/2023 11:10:00,05/31/2023 16:10:00,34326.128,,34148.172,6021.410,,6109.787,146.820,,90.700
05/31/2023 11:05:00,05/31/2023 16:05:00,34230.543,,34042.191,5902.550,,6074.875,147.510,,68.900
05/31/2023 11:00:00,05/31/2023 16:00:00,33994.638,33233.268,33953.631,5768.440,6364.850,5969.484,145.490,94.340,58.500
05/31/2023 10:55:00,05/31/2023 15:55:00,33822.533,,33835.934,5632.030,,5930.475,129.430,,67.100
05/31/2023 10:50:00,05/31/2023 15:50:00,33664.024,,33627.370,5640.670,,5894.433,122.440,,69.300
05/31/2023 10:45:00,05/31/2023 15:45:00,33524.099,,33490.650,5661.120,,5778.587,114.040,,83.000
05/31/2023 10:40:00,05/31/2023 15:40:00,33505.864,,33335.780,5719.350,,5618.949,107.460,,106.300
05/31/2023 10:35:00,05/31/2023 15:35:00,33369.220,,33171.190,5786.530,,5579.030,103.140,,132.600
05/31/2023 10:30:00,05/31/2023 15:30:00,33243.501,,33113.317,5762.990,,5586.286,96.580,,124.200
05/31/2023 10:25:00,05/31/2023 15:25:00,33052.506,,32937.756,5874.060,,5643.684,89.600,,115.300
05/31/2023 10:20:00,05/31/2023 15:20:00,32881.901,,32781.294,5985.470,,5693.144,82.670,,96.500
05/31/2023 10:15:00,05/31/2023 15:15:00,32750.345,,32631.697,6069.830,,5655.135,77.830,,101.800
05/31/2023 10:10:00,05/31/2023 15:10:00,32679.012,,32494.850,6065.220,,5776.696,73.900,,102.800
05/31/2023 10:05:00,05/31/2023 15:05:00,32536.113,,32363.929,6130.990,,5884.730,72.490,,93.900
05/31/2023 10:00:00,05/31/2023 15:00:00,32411.956,31533.807,32335.430,6217.120,7432.610,5962.459,71.160,84.210,71.400
05/31/2023 09:55:00,05/31/2023 14:55:00,32219.184,,32196.395,6450.400,,6096.532,68.820,,73.900
05/31/2023 09:50:00,05/31/2023 14:50:00,32080.259,,32046.961,6688.070,,6271.440,63.810,,63.800
05/31/2023 09:45:00,05/31/2023 14:45:00,31970.464,,31852.403,7038.270,,6346.114,63.660,,65.000
05/31/2023 09:40:00,05/31/2023 14:40:00,31829.648,,31710.018,7148.090,,6579.704,63.260,,61.200
05/31/2023 09:35:00,05/31/2023 14:35:00,31703.906,,31600.031,7184.550,,6806.605,62.000,,57.300
05/31/2023 09:30:00,05/31/2023 14:30:00,31535.401,,31443.970,7265.620,,7075.319,65.690,,53.300
05/31/2023 09:25:00,05/31/2023 14:25:00,31348.618,,31317.861,7274.710,,7200.285,67.880,,59.500
05/31/2023 09:20:00,05/31/2023 14:20:00,31279.721,,31255.865,7288.390,,7299.073,70.990,,85.700
05/31/2023 09:15:00,05/31/2023 14:15:00,31171.030,,31109.786,7396.940,,7365.665,74.180,,59.100
05/31/2023 09:10:00,05/31/2023 14:10:00,31057.078,,31050.143,7567.010,,7387.295,76.970,,38.500
05/31/2023 09:05:00,05/31/2023 14:05:00,30924.827,,30930.977,7685.490,,7443.673,77.860,,29.300
05/31/2023 09:00:00,05/31/2023 14:00:00,30820.503,30083.188,30807.555,7754.340,8454.980,7547.823,78.830,101.790,30.100
05/31/2023 08:55:00,05/31/2023 13:55:00,30703.463,,30647.336,7892.460,,7690.517,81.600,,37.200
05/31/2023 08:50:00,05/31/2023 13:50:00,30654.098,,30460.495,7936.910,,7777.018,84.670,,66.900
05/31/2023 08:45:00,05/31/2023 13:45:00,30530.092,,30342.735,8023.430,,7891.970,85.430,,59.500
05/31/2023 08:40:00,05/31/2023 13:40:00,30336.629,,30312.537,8167.390,,8010.244,86.290,,32.800
05/31/2023 08:35:00,05/31/2023 13:35:00,30162.460,,30238.029,8318.190,,8098.575,86.410,,26.417
05/31/2023 08:30:00,05/31/2023 13:30:00,30089.990,,30122.036,8680.530,,8220.301,85.190,,33.218
05/31/2023 08:25:00,05/31/2023 13:25:00,29927.585,,29958.079,8600.110,,8375.610,81.200,,29.518
05/31/2023 08:20:00,05/31/2023 13:20:00,29784.772,,29889.213,8951.780,,8555.542,79.530,,45.517
05/31/2023 08:15:00,05/31/2023 13:15:00,29749.297,,29739.496,9239.010,,8936.227,76.780,,27.016
05/31/2023 08:10:00,05/31/2023 13:10:00,29678.427,,29581.104,9386.640,,9048.527,71.620,,23.917
05/31/2023 08:05:00,05/31/2023 13:05:00,29556.851,,29502.499,9323.920,,9227.658,68.190,,23.052
05/31/2023 08:00:00,05/31/2023 13:00:00,29349.661,28720.780,29356.952,8956.270,9729.520,9479.824,63.600,34.330,18.860
05/31/2023 07:55:00,05/31/2023 12:55:00,29116.951,,29193.798,8916.860,,9645.235,53.850,,9.270
05/31/2023 07:50:00,05/31/2023 12:50:00,29013.568,,29019.474,9120.620,,9660.690,48.570,,7.466
05/31/2023 07:45:00,05/31/2023 12:45:00,28971.532,,28859.227,9144.800,,9516.897,42.570,,5.543
05/31/2023 07:40:00,05/31/2023 12:40:00,28861.655,,28810.464,9201.170,,9479.916,36.240,,12.668
05/31/2023 07:35:00,05/31/2023 12:35:00,28783.162,,28782.146,9314.450,,9455.909,29.500,,6.326
05/31/2023 07:30:00,05/31/2023 12:30:00,28662.295,,28633.043,9453.380,,9473.837,25.150,,2.722
05/31/2023 07:25:00,05/31/2023 12:25:00,28540.289,,28536.220,9530.890,,9542.284,20.160,,1.841
05/31/2023 07:20:00,05/31/2023 12:20:00,28460.489,,28355.067,9737.880,,9627.493,14.990,,2.741
05/31/2023 07:15:00,05/31/2023 12:15:00,28283.953,,28151.406,9934.080,,9749.233,11.700,,1.069
05/31/2023 07:10:00,05/31/2023 12:10:00,28110.683,,28085.665,9979.710,,9829.748,7.990,,0.946
05/31/2023 07:05:00,05/31/2023 12:05:00,28031.747,,27927.025,10133.570,,10029.803,4.540,,0.866
05/31/2023 07:00:00,05/31/2023 12:00:00,27953.573,27362.656,27760.529,10013.410,9251.600,10088.981,3.350,0.770,0.752
05/31/2023 06:55:00,05/31/2023 11:55:00,27846.553,,27740.753,9800.550,,10142.802,2.130,,0.843
05/31/2023 06:50:00,05/31/2023 11:50:00,27731.243,,27629.030,9557.820,,10341.215,0.900,,0.653
05/31/2023 06:45:00,05/31/2023 11:45:00,27544.966,,27540.742,9201.020,,10201.539,0.700,,0.558
05/31/2023 06:40:00,05/31/2023 11:40:00,27426.525,,27484.596,9084.760,,10009.777,0.500,,0.739
05/31/2023 06:35:00,05/31/2023 11:35:00,27290.632,,27291.802,9118.320,,9824.410,0.270,,0.610
05/31/2023 06:30:00,05/31/2023 11:30:00,27130.603,,27226.657,9140.250,,9423.888,0.230,,0.657
05/31/2023 06:25:00,05/31/2023 11:25:00,27077.770,,27114.572,9141.850,,9297.933,0.180,,0.697
05/31/2023 06:20:00,05/31/2023 11:20:00,27111.416,,27028.239,9184.730,,9320.202,0.140,,0.700
05/31/2023 06:15:00,05/31/2023 11:15:00,27060.770,,26951.373,9319.440,,9300.501,0.110,,0.777
05/31/2023 06:10:00,05/31/2023 11:10:00,26881.730,,26889.188,9383.150,,9331.603,0.070,,0.629
05/31/2023 06:05:00,05/31/2023 11:05:00,26711.567,,26802.054,9550.470,,9325.805,0.040,,0.581
05/31/2023 06:00:00,05/31/2023 11:00:00,26616.736,26263.427,26616.867,9556.320,10830.320,9489.600,0.030,0.000,0.554
05/31/2023 05:55:00,05/31/2023 10:55:00,26530.993,,26505.769,9586.120,,9538.915,0.020,,0.412
05/31/2023 05:50:00,05/31/2023 10:50:00,26531.770,,26521.246,9718.160,,9584.100,0.000,,0.415
05/31/2023 05:45:00,05/31/2023 10:45:00,26476.111,,26386.997,9864.990,,9628.903,0.000,,0.482
05/31/2023 05:40:00,05/31/2023 10:40:00,26427.478,,26325.622,9990.740,,9682.800,0.000,,0.574
05/31/2023 05:35:00,05/31/2023 10:35:00,26341.827,,26216.103,10025.520,,9817.502,0.000,,0.622
05/31/2023 05:30:00,05/31/2023 10:30:00,26257.807,,26157.898,10062.620,,9981.903,0.000,,0.545
05/31/2023 05:25:00,05/31/2023 10:25:00,26197.890,,26076.500,10252.590,,10153.403,0.000,,0.553
05/31/2023 05:20:00,05/31/2023 10:20:00,26123.965,,26038.780,10472.730,,10233.003,0.000,,0.431
05/31/2023 05:15:00,05/31/2023 10:15:00,25974.998,,25979.933,10791.180,,10212.704,0.000,,0.765
05/31/2023 05:10:00,05/31/2023 10:10:00,25892.822,,25923.794,10976.130,,10435.664,0.000,,0.734
05/31/2023 05:05:00,05/31/2023 10:05:00,25837.185,,25794.013,11128.790,,10651.971,0.000,,0.681
05/31/2023 05:00:00,05/31/2023 10:00:00,25737.657,25649.612,25710.978,11468.290,11554.350,10974.840,0.000,0.000,0.903
05/31/2023 04:55:00,05/31/2023 09:55:00,25653.453,,25685.013,11347.990,,11258.912,0.000,,0.666
05/31/2023 04:50:00,05/31/2023 09:50:00,25600.118,,25660.100,11310.370,,11426.260,0.000,,0.730
05/31/2023 04:45:00,05/31/2023 09:45:00,25615.036,,25559.465,11154.050,,11562.905,0.000,,0.828
05/31/2023 04:40:00,05/31/2023 09:40:00,25588.255,,25521.359,11138.600,,11467.462,0.000,,0.820
05/31/2023 04:35:00,05/31/2023 09:35:00,25529.003,,25539.249,11163.130,,11410.402,0.000,,0.838
05/31/2023 04:30:00,05/31/2023 09:30:00,25429.258,,25516.097,11326.670,,11339.508,0.000,,0.798
05/31/2023 04:25:00,05/31/2023 09:25:00,25461.309,,25555.506,11398.240,,11335.111,0.000,,0.799
05/31/2023 04:20:00,05/31/2023 09:20:00,25459.787,,25518.802,11550.290,,11408.119,0.000,,0.793
05/31/2023 04:15:00,05/31/2023 09:15:00,25487.693,,25586.968,11716.770,,11531.152,0.000,,0.838
05/31/2023 04:10:00,05/31/2023 09:10:00,25548.933,,25552.899,11793.180,,11575.477,0.000,,0.836
05/31/2023 04:05:00,05/31/2023 09:05:00,25574.601,,25568.329,11904.160,,11723.959,0.000,,0.760
05/31/2023 04:00:00,05/31/2023 09:00:00,25594.077,25779.126,25578.695,12184.630,13261.110,11904.206,0.000,0.000,0.713
05/31/2023 03:55:00,05/31/2023 08:55:00,25571.897,,25580.714,12438.540,,12067.719,0.000,,0.639
05/31/2023 03:50:00,05/31/2023 08:50:00,25531.266,,25537.748,12934.780,,12214.711,0.000,,0.800
05/31/2023 03:45:00,05/31/2023 08:45:00,25553.406,,25573.856,13202.340,,12454.008,0.000,,0.831
05/31/2023 03:40:00,05/31/2023 08:40:00,25709.627,,25580.894,13449.610,,12709.202,0.000,,0.757
05/31/2023 03:35:00,05/31/2023 08:35:00,25703.393,,25670.116,13531.490,,13052.600,0.000,,0.861
05/31/2023 03:30:00,05/31/2023 08:30:00,25823.146,,25857.879,13714.060,,13356.900,0.000,,0.808
05/31/2023 03:25:00,05/31/2023 08:25:00,25867.681,,25848.278,13774.500,,13798.505,0.000,,0.718
05/31/2023 03:20:00,05/31/2023 08:20:00,25916.776,,25918.293,13744.960,,13773.300,0.000,,0.766
05/31/2023 03:15:00,05/31/2023 08:15:00,25960.757,,25949.922,13854.850,,13742.600,0.000,,0.752
05/31/2023 03:10:00,05/31/2023 08:10:00,25908.852,,25995.191,13766.610,,13846.401,0.000,,0.788
05/31/2023 03:05:00,05/31/2023 08:05:00,25856.422,,26004.798,13822.490,,13990.400,0.000,,0.686
05/31/2023 03:00:00,05/31/2023 08:00:00,25845.464,26184.169,25930.658,13937.900,13744.880,14004.005,0.000,0.000,0.749
05/31/2023 02:55:00,05/31/2023 07:55:00,25988.279,,25937.287,13998.530,,13813.900,0.000,,0.843
05/31/2023 02:50:00,05/31/2023 07:50:00,26053.686,,26032.721,14210.410,,13877.500,0.000,,0.646
05/31/2023 02:45:00,05/31/2023 07:45:00,26196.511,,26225.037,14276.740,,14032.100,0.000,,1.088
05/31/2023 02:40:00,05/31/2023 07:40:00,26263.434,,26210.200,14276.640,,14014.735,0.000,,0.839
05/31/2023 02:35:00,05/31/2023 07:35:00,26267.879,,26327.779,14261.810,,14019.500,0.000,,0.795
05/31/2023 02:30:00,05/31/2023 07:30:00,26283.217,,26402.591,14139.290,,14089.800,0.000,,0.977
05/31/2023 02:25:00,05/31/2023 07:25:00,26288.691,,26406.730,13995.990,,14073.702,0.000,,0.792
05/31/2023 02:20:00,05/31/2023 07:20:00,26392.179,,26484.801,13967.040,,14012.601,0.000,,0.899
05/31/2023 02:15:00,05/31/2023 07:15:00,26516.507,,26503.686,14007.030,,13983.309,0.000,,0.918
05/31/2023 02:10:00,05/31/2023 07:10:00,26593.578,,26536.921,14035.470,,14298.099,0.000,,0.782
05/31/2023 02:05:00,05/31/2023 07:05:00,26671.001,,26622.019,14182.510,,14325.103,0.000,,0.749
05/31/2023 02:00:00,05/31/2023 07:00:00,26705.844,26710.958,26700.360,14035.670,15304.660,14098.909,0.000,0.000,0.921
05/31/2023 01:55:00,05/31/2023 06:55:00,26820.039,,26835.186,14390.420,,14180.202,0.000,,0.819
05/31/2023 01:50:00,05/31/2023 06:50:00,26912.024,,26912.115,14561.800,,14140.012,0.000,,0.882
05/31/2023 01:45:00,05/31/2023 06:45:00,26943.178,,27020.889,14882.500,,14207.802,0.000,,0.924
05/31/2023 01:40:00,05/31/2023 06:40:00,27025.049,,27098.879,14950.880,,14245.307,0.000,,0.805
05/31/2023 01:35:00,05/31/2023 06:35:00,27120.838,,27158.115,15113.810,,14341.652,0.000,,0.876
05/31/2023 01:30:00,05/31/2023 06:30:00,27136.649,,27248.214,15385.860,,14550.805,0.000,,0.880
05/31/2023 01:25:00,05/31/2023 06:25:00,27266.300,,27339.171,15537.210,,14634.243,0.000,,0.875
